,id,title,city,postDate,updateDate,tags,commentCount,upRank,downRank,start_price
62,69907720,دراجه فوجي العالميه 8 سرعات خلفيه و3 اماميه,مكه,2021-01-30 04:55:32,2021-01-30 04:55:32,"['حراج الأجهزة', 'فوجي فيلم fujifilm', 'كل الحراج']",0,0,0,0
63,69876842,للبيع,القصيم,2021-01-29 15:03:51,2021-01-29 15:03:51,"['حراج الأجهزة', 'فوجي فيلم fujifilm']",1,0,0,0
64,69863996,كاميرا فوجي فلم تشتغل بالبطاريات للمبتدئين,المدينة,2021-01-29 06:32:31,2021-01-29 06:32:31,"['حراج الأجهزة', 'فوجي فيلم fujifilm']",0,0,0,0
65,69860805,fujifilm X-T1,الشرقيه,2021-01-29 02:36:37,2021-01-29 02:36:37,"['حراج الأجهزة', 'فوجي فيلم fujifilm']",0,0,0,1500
66,69816085,فين مكان اصلاح الكاميرا,ينبع,2021-01-28 06:20:18,2021-01-28 06:20:18,"['حراج الأجهزة', 'فوجي فيلم fujifilm']",1,0,0,0
67,69800868,للبيع كاميرا فوجي Fujifilm X-A5 Mirrorless,الرياض,2021-01-27 20:44:55,2021-01-27 20:44:55,"['حراج الأجهزة', 'فوجي فيلم fujifilm']",2,0,0,0
68,69793321,فرن كهرابائي مع شوايه داخليه,جده,2021-01-27 18:31:37,2021-01-27 18:31:37,"['حراج الأجهزة', 'فوجي فيلم fujifilm']",0,0,0,500
69,69784355,كاميرا فوري INSTAX MINI 9,الشرقيه,2021-01-27 15:49:09,2021-01-27 15:49:09,"['Packaged goods', 'Person', 'حراج الأجهزة', 'فوجي فيلم fujifilm']",1,0,0,250
70,69764660,كاميرا فوجي xt30 fujifilm xt30,القصيم,2021-01-27 07:18:46,2021-01-30 11:44:09,"['حراج الأجهزة', 'فوجي فيلم fujifilm']",0,0,0,0
71,69761708,دراجه فوجي العالميه نوع اسبليوت 8 سرعات,مكه,2021-01-27 03:12:31,2021-01-27 03:12:31,"['حراج الأجهزة', 'فوجي فيلم fujifilm', 'كل الحراج']",4,0,0,0
72,69730628,كاميرا فوريه,الرياض,2021-01-26 15:18:24,2021-01-26 15:18:24,"['حراج الأجهزة', 'فوجي فيلم fujifilm']",0,0,0,350
73,69724785,عدسة فوجي فلم FX16-55MM F2.8,الشرقيه,2021-01-26 13:09:26,2021-01-29 14:58:58,"['حراج الأجهزة', 'فوجي فيلم fujifilm', 'كل الحراج']",0,53,0,3500
74,69721041,عدسة فوجي فلم XF23MM F1.4,الشرقيه,2021-01-26 11:40:26,2021-01-26 11:40:26,"['حراج الأجهزة', 'فوجي فيلم fujifilm']",0,53,0,2500
75,69709798,كاميرا فورية الصناعة إمريكية,حفر الباطن,2021-01-26 02:04:48,2021-01-26 02:04:48,"['Packaged goods', 'حراج الأجهزة', 'فوجي فيلم fujifilm']",8,0,0,0
76,69655974,كيمرا تصوير شغاله شرط,مكه,2021-01-25 00:10:48,2021-01-25 00:10:48,"['حراج الأجهزة', 'فوجي فيلم fujifilm']",2,0,0,0
77,69628563,للبيع. طيارة تصوير. قو برو. سبارك.,الرياض,2021-01-24 15:11:56,2021-01-24 15:11:56,"['حراج الأجهزة', 'فوجي فيلم fujifilm']",0,0,0,0
78,69931113,عدسة باناسونيك لوميكس المميزة 12-60,الرياض,2021-01-30 17:07:09,2021-01-30 17:07:09,"['باناسونيك Panasonic', 'حراج الأجهزة', 'كاميرا']",0,0,0,0
79,69928672,باناسونيك هاتف لاسلكي,جده,2021-01-30 16:23:41,2021-01-30 16:23:41,"['باناسونيك Panasonic', 'حراج الأجهزة']",0,4,1,200
80,69927142,شاشة باناسونيك 39 بوصة,الرياض,2021-01-30 15:55:24,2021-01-30 15:55:24,"['باناسونيك Panasonic', 'تلفزيون', 'حراج الأجهزة']",2,0,0,0
81,69919356,للبيع مكنسه باناسونيك 15 لتر,جده,2021-01-30 13:17:59,2021-01-30 13:17:59,"['باناسونيك Panasonic', 'حراج الأجهزة']",0,0,0,0
82,69919164,شاشة باناسونيك 42 بوصه,جده,2021-01-30 13:13:55,2021-01-30 13:13:55,"['باناسونيك Panasonic', 'حراج الأجهزة']",1,0,0,0
83,69911412,طابعة فواتير ابسون LQ 2180,الرياض,2021-01-30 09:21:52,2021-01-30 09:21:52,"['باناسونيك Panasonic', 'حراج الأجهزة']",0,1,0,0
84,69906904,ايجار سيوف وسماعات باسعار رمزيه,جده,2021-01-30 03:53:06,2021-01-30 03:53:06,"['باناسونيك Panasonic', 'حراج الأجهزة']",0,0,0,0
85,69905597,تيلفونات,الرياض,2021-01-30 02:38:45,2021-01-30 02:38:45,"['باناسونيك Panasonic', 'حراج الأجهزة']",5,0,0,0
86,69905255,تلفزيون باناسونيك 32 بوصه اصلي شغال ونظيف,مكه,2021-01-30 02:23:11,2021-01-30 02:23:11,"['باناسونيك Panasonic', 'حراج الأجهزة']",2,0,0,0
87,69903966,مسرح منزلي,مكه,2021-01-30 01:28:15,2021-01-30 01:28:15,"['باناسونيك Panasonic', 'حراج الأجهزة']",8,0,0,0
88,69901761,تلفزيون 55 بوصة نظيف,الشرقيه,2021-01-30 00:10:27,2021-01-30 00:10:27,"['باناسونيك Panasonic', 'حراج الأجهزة']",6,0,0,0
89,69900268,شاشة باناسونيك,مكه,2021-01-29 23:24:25,2021-01-29 23:24:25,"['باناسونيك Panasonic', 'حراج الأجهزة']",0,0,0,600
90,69898072,تلفزيون panasonic 42 بوصة,الرياض,2021-01-29 22:23:25,2021-01-29 22:23:25,"['Person', 'باناسونيك Panasonic', 'حراج الأجهزة']",0,0,0,800
91,69897393,مسرح منزلي - البيع لأعلى سوم,الرياض,2021-01-29 22:06:02,2021-01-29 22:06:02,"['أجهزة منزلية', 'باناسونيك Panasonic', 'حراج الأجهزة']",7,3,0,0
92,69895340,ثلاجه دولابي,جده,2021-01-29 21:16:10,2021-01-29 21:16:10,"['باناسونيك Panasonic', 'حراج الأجهزة']",0,0,0,0
93,69895061,غسالة باناسونيك 12 كيلو,مكه,2021-01-29 21:10:57,2021-01-29 21:10:57,"['باناسونيك Panasonic', 'حراج الأجهزة']",3,13,0,0
94,69892515,مسجلات باناسونيك صغيرة و ستيريو,الرياض,2021-01-29 20:12:36,2021-01-29 20:12:36,"['باناسونيك Panasonic', 'حراج الأجهزة']",0,10,0,300
95,69890681,مكنسة كهربائية Panasonic اصلي 1600 واط,مكه,2021-01-29 19:34:20,2021-01-29 19:34:20,"['Packaged goods', 'باناسونيك Panasonic', 'حراج الأجهزة']",2,0,0,100
96,69887628,اسحب رصيد المشتريات كاش,المدينة,2021-01-29 18:37:28,2021-01-29 18:37:28,"['باناسونيك Panasonic', 'حراج الأجهزة', 'كل الحراج']",0,8,0,0
97,69887349,للبيع غسالة بانوسونيك اوتوماتيكية,الرياض,2021-01-29 18:32:19,2021-01-29 18:32:19,"['2D barcode', 'باناسونيك Panasonic', 'حراج الأجهزة']",1,0,0,0
98,69934555,الدوادمي,الرياض,2021-01-30 18:08:26,2021-01-30 18:08:26,"['ايسر Acer', 'حراج الأجهزة']",0,1,0,0
99,69934391,Nitro 5 لابتوب العاب,الرياض,2021-01-30 18:05:45,2021-01-30 18:05:45,"['ايسر Acer', 'حراج الأجهزة', 'لاب توب']",0,0,0,4000
100,69931871,لاب توب ايسر معالج core5 استعمال نظيييف,جده,2021-01-30 17:20:35,2021-01-30 17:20:35,"['ايسر Acer', 'حراج الأجهزة']",0,0,0,1700
101,69931697,شاشة العاب احترافية ايسر Acer Nitro VG270 Pbiip 27,جده,2021-01-30 17:17:15,2021-01-30 17:17:15,"['ايسر Acer', 'حراج الأجهزة']",2,0,0,0
102,69924855,لاب توب العاب,الرياض,2021-01-30 15:11:18,2021-01-30 15:11:18,"['ايسر Acer', 'حراج الأجهزة']",1,0,0,0
103,69921607,لابتوب أيسر جديد,المدينة,2021-01-30 14:05:33,2021-01-30 14:05:33,"['ايسر Acer', 'حراج الأجهزة']",0,0,0,2500
104,69920615,برنامج اوتوكاد او ثري دي او الريفيت ب30ريال,مكه,2021-01-30 13:43:47,2021-01-30 13:43:47,"['ايسر Acer', 'حراج الأجهزة', 'لمبة']",0,0,0,0
105,69907985,شاشات كمبيوتر,المدينة,2021-01-30 05:20:06,2021-01-30 05:20:06,"['ايسر Acer', 'حراج الأجهزة']",0,4,0,0
